user_id,product_id,rating,timestamp
U0009,P0102,5.0,1780378620
U0224,P0177,4.1,1783550185
U0275,P0288,4.6,1782959896
U0053,P0413,5.0,1777241168
U0251,P0297,5.0,1776813892
U0299,P0351,5.0,1779675446
U0058,P0369,5.0,1779250430
U0222,P0195,5.0,1780645045
U0288,P0379,4.3,1776814929
U0135,P0170,5.0,1778345132
U0041,P0354,5.0,1780695591
U0193,P0054,3.8,1779828338
U0214,P0397,3.9,1782443811
U0075,P0297,5.0,1778872146
U0055,P0218,4.6,1780265355
U0245,P0382,4.4,1776006286
U0281,P0334,3.8,1783566745
U0239,P0332,5.0,1776799970
U0067,P0147,3.6,1777969559
U0062,P0465,5.0,1781272347
U0014,P0016,4.4,1780991537
U0089,P0397,5.0,1783574418
U0295,P0120,3.7,1777400086
U0046,P0180,2.1,1777320904
U0241,P0055,4.7,1777726372
U0170,P0147,3.7,1776875493
U0100,P0093,4.8,1779588286
U0126,P0120,5.0,1778377002
U0205,P0120,5.0,1780249415
U0274,P0045,4.6,1776891347
U0197,P0224,5.0,1783578326
U0236,P0038,5.0,1779722612
U0213,P0276,4.6,1776856429
U0277,P0055,5.0,1781745767
U0100,P0368,4.0,1779932781
U0216,P0312,3.6,1777881459
U0012,P0243,4.8,1783627305
U0241,P0393,4.6,1779858931
U0222,P0214,5.0,1776091709
U0217,P0404,4.9,1777208622
U0131,P0463,5.0,1776096403
U0168,P0396,5.0,1779394942
U0255,P0363,5.0,1781890349
U0254,P0314,5.0,1783163413
U0118,P0468,3.7,1783285211
U0190,P0344,5.0,1777259404
U0063,P0171,5.0,1775944156
U0107,P0014,5.0,1783134854
U0166,P0062,5.0,1783533107
U0092,P0286,5.0,1779316553
U0122,P0344,5.0,1776153287
U0128,P0190,5.0,1780890666
U0185,P0119,4.8,1781496867
U0180,P0136,4.9,1781032380
U0049,P0348,5.0,1782613427
U0028,P0100,4.9,1783107081
U0282,P0423,4.1,1776349697
U0143,P0239,4.2,1783571731
U0102,P0190,4.0,1780890870
U0234,P0018,5.0,1781206529
U0117,P0413,4.2,1776676169
U0207,P0074,4.6,1782160749
U0182,P0246,4.8,1780985672
U0061,P0015,3.9,1783286758
U0297,P0272,4.1,1780919631
U0193,P0219,5.0,1781671217
U0091,P0292,5.0,1776397562
U0123,P0040,3.7,1782646939
U0215,P0246,3.3,1775998012
U0144,P0489,4.5,1778331682
U0054,P0194,5.0,1782526812
U0299,P0427,5.0,1776909813
U0032,P0145,5.0,1778197721
U0010,P0150,4.3,1781845708
U0119,P0025,5.0,1783409584
U0271,P0297,4.9,1777217177
U0237,P0224,3.9,1779662693
U0166,P0458,3.2,1780102952
U0107,P0415,3.9,1779384118
U0126,P0069,5.0,1782582788
U0085,P0235,3.3,1777345017
U0120,P0368,5.0,1778219927
U0007,P0120,4.4,1779063334
U0082,P0078,3.3,1782909912
U0003,P0012,5.0,1781918232
U0109,P0179,4.2,1781326298
U0170,P0003,5.0,1778155968
U0038,P0078,5.0,1783249966
U0193,P0129,3.4,1780152669
U0039,P0308,5.0,1776679749
U0265,P0215,3.7,1778028918
U0257,P0274,4.3,1779118566
U0052,P0399,4.7,1776922903
U0132,P0346,5.0,1776913653
U0094,P0250,3.1,1780371312
U0172,P0399,5.0,1777205735
U0222,P0081,4.6,1781391909
U0056,P0203,3.5,1781990364
U0145,P0369,4.8,1778932066
U0094,P0191,3.3,1783552308
U0295,P0067,4.5,1780035846
U0243,P0405,3.4,1775988217
U0051,P0148,4.5,1776037257
U0291,P0454,5.0,1778010826
U0284,P0204,5.0,1776230165
U0178,P0062,5.0,1783465975
U0092,P0260,4.7,1780228680
U0100,P0365,5.0,1777561719
U0174,P0317,5.0,1779221396
U0234,P0183,4.9,1779130653
U0268,P0133,5.0,1776243948
U0201,P0320,4.6,1777181393
U0209,P0205,3.9,1782428735
U0205,P0121,4.9,1782942455
U0220,P0226,5.0,1781887124
U0052,P0463,4.5,1781838826
U0251,P0283,4.9,1779100500
U0192,P0382,5.0,1781846948
U0294,P0283,5.0,1781847012
U0141,P0252,5.0,1781506628
U0112,P0038,5.0,1783580799
U0226,P0492,5.0,1778648737
U0103,P0212,5.0,1779289606
U0119,P0369,5.0,1779560135
U0098,P0184,3.4,1780533388
U0054,P0412,5.0,1780873344
U0009,P0214,4.4,1780642949
U0000,P0327,4.6,1781643548
U0051,P0393,4.9,1777214316
U0072,P0421,4.0,1777815305
U0213,P0487,3.8,1779244095
U0172,P0006,5.0,1782708406
U0141,P0040,4.7,1782461084
U0264,P0273,4.9,1779211987
U0291,P0287,5.0,1782590533
U0029,P0245,4.7,1781886335
U0091,P0264,5.0,1782207319
U0265,P0175,4.3,1778291245
U0250,P0274,4.6,1775964009
U0231,P0172,3.9,1776781140
U0015,P0157,5.0,1775946860
U0132,P0273,5.0,1780350835
U0061,P0248,3.3,1779683686
U0131,P0430,5.0,1777115259
U0148,P0327,2.7,1782421946
U0011,P0475,5.0,1781400663
U0288,P0308,5.0,1782497580
U0230,P0270,4.9,1780766675
U0050,P0372,5.0,1776862727
U0001,P0291,3.1,1780581524
U0228,P0214,5.0,1777986646
U0085,P0386,5.0,1779749151
U0270,P0152,5.0,1782991370
U0050,P0499,3.9,1781598822
U0203,P0281,5.0,1781174597
U0237,P0317,4.0,1778437388
U0031,P0383,3.4,1782162236
U0271,P0169,4.6,1777443989
U0164,P0026,4.8,1783534197
U0211,P0427,3.4,1776319298
U0128,P0089,4.0,1779198801
U0275,P0375,5.0,1780869823
U0178,P0072,4.5,1782057350
U0014,P0466,5.0,1777525336
U0146,P0174,5.0,1782250789
U0195,P0016,4.8,1783124280
U0282,P0287,4.2,1779141266
U0088,P0099,4.7,1781910749
U0158,P0477,5.0,1781280532
U0081,P0262,4.3,1779410778
U0067,P0239,3.9,1776796326
U0283,P0164,5.0,1781201401
U0063,P0055,4.3,1779267205
U0132,P0408,5.0,1781602017
U0258,P0140,3.3,1783515460
U0212,P0241,5.0,1777769852
U0259,P0160,5.0,1779775894
U0073,P0351,5.0,1777798027
U0122,P0408,5.0,1780705674
U0278,P0045,5.0,1777020899
U0031,P0417,4.3,1775955878
U0106,P0440,5.0,1775980978
U0098,P0167,3.5,1776278820
U0286,P0489,4.5,1776507902
U0145,P0179,4.7,1780957609
U0104,P0251,4.7,1783240658
U0138,P0285,4.9,1781327471
U0219,P0448,4.2,1777528475
U0060,P0035,3.6,1779654706
U0041,P0184,5.0,1779755067
U0225,P0363,5.0,1781734301
U0296,P0169,3.2,1778717723
U0230,P0157,5.0,1780252101
U0105,P0314,4.7,1777234462
U0196,P0354,4.3,1780993230
U0247,P0287,5.0,1779821559
U0271,P0205,5.0,1778249691
U0288,P0297,4.2,1777199104
U0213,P0204,3.6,1777517095
U0119,P0338,5.0,1777331118
U0063,P0274,3.2,1781166576
U0220,P0403,2.6,1778792216
U0098,P0353,5.0,1778726336
U0285,P0491,5.0,1782260967
U0032,P0465,5.0,1782430500
U0287,P0273,2.7,1779514211
U0234,P0024,4.9,1779770968
U0230,P0335,3.2,1780246489
U0137,P0367,3.5,1777918032
U0074,P0015,5.0,1777827333
U0055,P0177,5.0,1780411179
U0150,P0191,5.0,1783271635
U0161,P0226,2.7,1779857286
U0096,P0205,5.0,1780306727
U0110,P0048,4.0,1783663580
U0188,P0325,4.1,1778520094
U0039,P0179,4.3,1776014899
U0127,P0355,3.0,1778981503
U0180,P0038,5.0,1779218952
U0164,P0284,4.9,1782662247
U0176,P0272,4.7,1782607526
U0008,P0227,5.0,1781520122
U0245,P0078,4.5,1777507701
U0206,P0040,4.0,1779764774
U0089,P0025,4.5,1780437755
U0181,P0248,3.9,1782717285
U0292,P0475,3.8,1783126695
U0270,P0121,5.0,1777773983
U0010,P0355,5.0,1781220674
U0212,P0399,4.5,1778966068
U0227,P0346,4.7,1779650965
U0196,P0368,4.5,1779268677
U0051,P0245,4.9,1776502521
U0082,P0026,4.6,1783622558
U0220,P0447,4.5,1776710266
U0012,P0017,4.4,1780773649
U0066,P0468,5.0,1777495464
U0209,P0231,3.7,1778307053
U0254,P0380,5.0,1776338959
U0252,P0270,5.0,1781374913
U0059,P0163,5.0,1782974428
U0026,P0174,5.0,1780662019
U0212,P0257,5.0,1778705946
U0283,P0396,5.0,1777930434
U0009,P0056,5.0,1778726817
U0221,P0049,4.7,1775969335
U0076,P0396,4.0,1779878702
U0286,P0164,2.6,1778714738
U0176,P0199,4.8,1778158239
U0017,P0034,5.0,1778278867
U0204,P0288,5.0,1779810101
U0234,P0038,4.3,1777009646
U0106,P0269,4.1,1782962107
U0054,P0465,5.0,1778355269
U0155,P0379,5.0,1780858121
U0219,P0199,4.3,1779728391
U0236,P0016,4.4,1776893973
U0022,P0344,4.1,1779462504
U0244,P0077,5.0,1778191916
U0162,P0107,5.0,1776218871
U0081,P0413,4.6,1780541850
U0274,P0213,5.0,1779901879
U0161,P0214,5.0,1778178342
U0239,P0019,5.0,1781107414
U0052,P0056,5.0,1777190707
U0186,P0332,5.0,1781655729
U0240,P0271,4.3,1780357811
U0042,P0445,5.0,1777563506
U0107,P0133,4.9,1776544515
U0014,P0133,5.0,1778251599
U0017,P0487,4.6,1777995635
U0235,P0177,5.0,1780412866
U0056,P0331,4.3,1777433202
U0017,P0078,4.5,1776062305
U0173,P0292,5.0,1776057949
U0221,P0083,3.4,1782024551
U0261,P0334,4.8,1783461793
U0076,P0039,5.0,1782947834
U0192,P0490,4.2,1779824086
U0208,P0054,4.6,1780569950
U0079,P0324,3.2,1777058181
U0271,P0363,3.5,1776166803
U0011,P0177,4.7,1779070883
U0283,P0327,5.0,1780720987
U0218,P0120,4.0,1780006120
U0267,P0037,5.0,1782900038
U0294,P0303,4.8,1782003286
U0286,P0227,5.0,1776267400
U0010,P0092,5.0,1782226699
U0025,P0083,4.2,1777039751
U0123,P0062,4.2,1778601913
U0072,P0436,5.0,1778779577
U0098,P0384,5.0,1776260637
U0291,P0487,4.6,1778187422
U0280,P0338,5.0,1780932308
U0228,P0055,5.0,1781899966
U0148,P0368,4.7,1778663557
U0118,P0187,5.0,1779940884
U0008,P0455,2.5,1781156646
U0240,P0126,3.8,1780367296
U0259,P0403,4.7,1780379899
U0012,P0331,5.0,1783693545
U0153,P0199,3.7,1783447809
U0219,P0182,5.0,1779717676
U0068,P0077,5.0,1776966493
U0089,P0328,5.0,1779810769
U0020,P0204,4.2,1781317631
U0001,P0054,4.4,1777644587
U0051,P0114,4.2,1783355286
U0059,P0488,4.3,1781984980
U0247,P0444,5.0,1782836526
U0067,P0000,4.3,1779469344
U0275,P0365,4.9,1778208129
U0168,P0142,4.4,1777100324
U0293,P0478,4.8,1782543010
U0106,P0405,4.6,1778734393
U0070,P0129,5.0,1776453429
U0080,P0314,5.0,1783405595
U0142,P0396,4.6,1780054935
U0239,P0419,5.0,1780265595
U0235,P0168,4.6,1777899320
U0057,P0056,4.2,1779176444
U0188,P0430,5.0,1776860687
U0123,P0205,5.0,1776686056
U0136,P0174,4.5,1779559139
U0086,P0276,4.9,1781296952
U0253,P0122,5.0,1779152618
U0290,P0199,3.7,1782381670
U0014,P0261,5.0,1777385180
U0013,P0497,3.5,1780053792
U0255,P0214,5.0,1778474733
U0111,P0285,2.8,1779958681
U0115,P0462,4.5,1776845645
U0230,P0246,4.8,1782475243
U0143,P0121,5.0,1776293132
U0007,P0208,4.7,1779285410
U0192,P0264,5.0,1777798356
U0142,P0363,3.6,1783233831
U0226,P0329,3.2,1780305575
U0180,P0170,4.7,1780613144
U0037,P0423,3.7,1783218599
U0123,P0379,4.1,1781995385
U0254,P0089,4.9,1776416789
U0119,P0246,5.0,1782093381
U0285,P0093,5.0,1781553542
U0070,P0206,4.3,1776861645
U0098,P0396,5.0,1783265777
U0174,P0224,4.5,1779612006
U0053,P0255,5.0,1778456036
U0039,P0067,5.0,1780722346
U0219,P0152,5.0,1778867137
U0193,P0246,4.3,1778980183
U0022,P0315,4.0,1778245203
U0209,P0403,5.0,1780532980
U0259,P0199,5.0,1783536100
U0064,P0466,5.0,1776221335
U0060,P0174,5.0,1782477921
U0107,P0157,5.0,1779224381
U0176,P0181,5.0,1780162913
U0167,P0465,4.2,1781320339
U0053,P0160,3.9,1779543738
U0095,P0407,3.8,1783233761
U0148,P0031,4.4,1779251709
U0077,P0420,4.3,1781320735
U0171,P0087,4.7,1782490782
U0270,P0239,5.0,1783235075
U0155,P0038,5.0,1781646095
U0225,P0445,5.0,1777094294
U0023,P0222,4.5,1781577389
U0066,P0208,5.0,1776736400
U0101,P0389,4.6,1783066646
U0196,P0027,5.0,1776626276
U0287,P0227,5.0,1776207755
U0156,P0286,4.2,1776218373
U0270,P0174,5.0,1779132704
U0187,P0054,5.0,1781197505
U0227,P0295,5.0,1778860210
U0214,P0495,4.6,1780740867
U0019,P0263,5.0,1782336037
U0280,P0354,4.5,1777728307
U0220,P0290,5.0,1782530227
U0087,P0002,4.2,1780647458
U0021,P0000,4.8,1781292137
U0258,P0193,2.9,1779853551
U0203,P0057,5.0,1779784585
U0120,P0146,5.0,1776273749
U0289,P0427,5.0,1782431145
U0070,P0400,3.6,1781032143
U0203,P0297,4.4,1779295269
U0299,P0055,4.3,1782841128
U0011,P0408,3.4,1782048529
U0198,P0468,4.2,1777467047
U0133,P0105,5.0,1776538603
U0154,P0412,4.3,1781978559
U0095,P0110,4.4,1782545296
U0079,P0385,5.0,1780758182
U0298,P0443,4.1,1777462918
U0232,P0018,5.0,1778045560
U0167,P0423,4.2,1783526218
U0287,P0054,3.9,1779483859
U0211,P0191,3.6,1783459181
U0224,P0123,4.7,1780592723
U0030,P0062,4.7,1780984115
U0192,P0170,4.3,1778568263
U0268,P0387,4.4,1780079422
U0187,P0407,4.4,1778278887
U0148,P0000,4.7,1782198575
U0274,P0417,5.0,1781408553
U0012,P0245,5.0,1782427264
U0219,P0045,4.4,1779920689
U0206,P0208,4.1,1779506342
U0096,P0036,5.0,1781387111
U0241,P0214,4.5,1778637557
U0218,P0329,4.6,1782479196
U0217,P0246,4.8,1783298508
U0229,P0415,5.0,1783178862
U0294,P0226,4.6,1782366932
U0048,P0148,3.4,1778334184
U0032,P0432,4.8,1778533705
U0260,P0027,5.0,1779470155
U0164,P0245,4.8,1776556155
U0260,P0427,4.7,1776899554
U0142,P0011,5.0,1777931768
U0034,P0168,5.0,1776790465
U0050,P0288,4.6,1783535942
U0004,P0448,3.7,1779662555
U0016,P0198,4.0,1781241460
U0022,P0204,5.0,1778605328
U0219,P0054,5.0,1782712882
U0118,P0439,4.2,1777948123
U0088,P0430,5.0,1780713087
U0200,P0328,5.0,1782258804
U0085,P0208,4.6,1780152133
U0014,P0250,3.8,1779501945
U0049,P0393,5.0,1779549781
U0131,P0140,4.7,1781148463
U0051,P0119,5.0,1780850749
U0168,P0375,4.4,1782750401
U0240,P0187,3.8,1777954013
U0052,P0213,5.0,1782156667
U0257,P0272,4.1,1780815313
U0042,P0208,5.0,1780967784
U0279,P0040,4.5,1776983295
U0191,P0027,5.0,1776694046
U0130,P0263,4.7,1780471297
U0296,P0306,4.4,1780399551
U0280,P0290,5.0,1781049005
U0009,P0078,5.0,1780558350
U0136,P0168,5.0,1783666007
U0170,P0053,5.0,1780868433
U0177,P0486,5.0,1783440156
U0039,P0093,4.0,1778936837
U0232,P0318,4.8,1778425456
U0060,P0307,4.9,1782485862
U0238,P0141,5.0,1781832915
U0205,P0282,5.0,1781414571
U0234,P0190,4.4,1780979990
U0240,P0045,4.0,1779221988
U0164,P0264,3.1,1780628099
U0019,P0425,5.0,1781068011
U0002,P0175,4.5,1778944733
U0027,P0330,4.0,1782458250
U0175,P0397,5.0,1783524603
U0086,P0245,4.7,1781712659
U0248,P0448,5.0,1779195530
U0221,P0224,5.0,1777458456
U0128,P0244,5.0,1777752301
U0229,P0146,4.7,1777242728
U0093,P0019,4.2,1779826441
U0198,P0240,4.7,1779774138
U0208,P0396,5.0,1778326765
U0102,P0021,5.0,1778861021
U0280,P0382,4.7,1782164393
U0236,P0455,5.0,1778813851
U0279,P0297,4.8,1779740346
U0259,P0354,5.0,1779165081
U0006,P0025,5.0,1781219206
U0296,P0214,5.0,1779112160
U0211,P0284,2.9,1783032047
U0014,P0112,3.8,1780725844
U0295,P0177,5.0,1782619639
U0019,P0177,3.9,1780374387
U0049,P0102,4.0,1777617985
U0273,P0460,5.0,1781690199
U0152,P0087,5.0,1779695042
U0265,P0080,5.0,1778812106
U0062,P0300,4.8,1780807474
U0094,P0111,3.7,1778723624
U0010,P0146,3.4,1776939068
U0015,P0440,5.0,1778764461
U0143,P0335,4.9,1778599283
U0039,P0149,4.6,1778274887
U0108,P0129,5.0,1780573178
U0123,P0295,5.0,1776239317
U0068,P0345,5.0,1778619063
U0022,P0464,4.4,1781924221
U0079,P0119,5.0,1777523314
U0278,P0369,4.7,1782725224
U0212,P0397,4.8,1776245509
U0276,P0115,5.0,1782738379
U0267,P0457,3.3,1783374676
U0237,P0358,5.0,1776470667
U0093,P0160,4.6,1780872641
U0245,P0099,5.0,1776129701
U0252,P0398,5.0,1780321500
U0019,P0357,4.2,1778819977
U0257,P0014,4.2,1776283064
U0049,P0179,3.8,1776681670
U0032,P0120,5.0,1778936994
U0292,P0244,4.1,1782668904
U0051,P0496,2.8,1776494493
U0243,P0257,4.3,1780855499
U0263,P0191,4.1,1783574935
U0139,P0179,5.0,1781566758
U0228,P0463,4.7,1777031207
U0153,P0104,4.7,1782633012
U0032,P0404,4.5,1782247001
U0220,P0443,5.0,1778133680
U0000,P0397,3.6,1777456861
U0277,P0080,5.0,1779735588
U0299,P0368,4.8,1777000390
U0084,P0031,4.9,1776509606
U0164,P0014,3.9,1783472812
U0219,P0160,3.7,1782694805
U0041,P0019,4.7,1782270691
U0141,P0218,4.9,1777156346
U0107,P0227,5.0,1776078539
U0116,P0003,5.0,1781420609
U0093,P0463,3.1,1783393271
U0115,P0367,3.7,1778334059
U0087,P0245,4.2,1779491535
U0048,P0177,3.4,1776171188
U0043,P0014,4.0,1778440277
U0066,P0477,4.6,1783063161
U0097,P0288,3.0,1778820211
U0290,P0168,5.0,1777742835
U0238,P0234,4.6,1783178928
U0242,P0185,5.0,1777721126
U0041,P0300,5.0,1777635603
U0019,P0273,4.9,1781986108
U0077,P0204,3.0,1777153934
U0182,P0432,5.0,1777768770
U0088,P0269,4.6,1778458113
U0065,P0018,4.6,1777640272
U0114,P0228,4.8,1777939833
U0066,P0337,4.3,1777014477
U0189,P0033,4.7,1781362662
U0268,P0423,5.0,1776860785
U0178,P0481,5.0,1783517733
U0102,P0257,4.7,1778570154
U0156,P0177,4.8,1780928188
U0013,P0361,5.0,1781198873
U0196,P0337,4.3,1780208388
U0036,P0084,4.0,1782142961
U0293,P0447,4.7,1779763044
U0263,P0003,5.0,1778297654
U0103,P0146,4.5,1783094069
U0095,P0213,4.3,1779846957
U0181,P0179,3.0,1780583616
U0033,P0114,5.0,1780090686
U0105,P0168,2.8,1781420106
U0023,P0494,5.0,1778799029
U0067,P0341,5.0,1778834095
U0080,P0039,5.0,1778347838
U0168,P0106,5.0,1777093790
U0286,P0060,4.8,1779986657
U0243,P0218,5.0,1782985363
U0100,P0006,4.7,1778420955
U0258,P0077,3.6,1782308855
U0001,P0321,5.0,1782765209
U0129,P0054,4.5,1781425466
U0105,P0283,3.8,1776985520
U0269,P0273,4.5,1777820613
U0239,P0157,3.9,1781354184
U0221,P0328,4.1,1782766236
U0122,P0292,5.0,1779795683
U0205,P0184,4.5,1782823346
U0059,P0292,4.2,1783001730
U0244,P0010,5.0,1778706116
U0248,P0423,5.0,1780119570
U0217,P0273,5.0,1776539431
U0002,P0040,5.0,1776424879
U0281,P0126,4.2,1776509357
U0157,P0173,5.0,1776866847
U0138,P0489,5.0,1781631010
U0007,P0021,3.7,1782703923
U0218,P0280,5.0,1780998757
U0192,P0380,4.5,1778768268
U0156,P0263,4.7,1775951593
U0114,P0441,4.9,1778220673
U0034,P0160,4.9,1778987248
U0064,P0262,5.0,1779751684
U0087,P0045,3.8,1780006572
U0204,P0400,4.8,1776303534
U0287,P0307,5.0,1779465929
U0162,P0254,4.0,1776323518
U0218,P0481,2.6,1778500462
U0284,P0054,4.2,1782172019
U0150,P0129,5.0,1779834437
U0066,P0307,4.2,1776371878
U0155,P0475,4.0,1778479125
U0197,P0481,4.8,1780179063
U0236,P0002,4.1,1779655995
U0140,P0014,5.0,1779849654
U0008,P0174,5.0,1781576544
U0123,P0208,3.9,1781206911
U0218,P0119,4.9,1780956283
U0063,P0133,5.0,1778391147
U0197,P0337,4.8,1776492999
U0073,P0492,5.0,1781048555
U0161,P0287,4.0,1781403773
U0162,P0002,3.7,1778794723
U0266,P0312,4.5,1781909933
U0067,P0010,5.0,1777665986
U0076,P0083,5.0,1779978489
U0238,P0408,4.2,1777878360
U0134,P0245,3.9,1779607333
U0108,P0322,5.0,1780713202
U0295,P0250,5.0,1783066314
U0118,P0291,4.8,1779701962
U0211,P0040,4.1,1781582418
U0002,P0001,5.0,1782972056
U0083,P0429,3.9,1776326271
U0083,P0260,5.0,1779761919
U0186,P0158,5.0,1780240935
U0014,P0297,3.1,1781614212
U0294,P0082,4.2,1776551089
U0265,P0359,4.3,1779531192
U0229,P0206,5.0,1777492973
U0202,P0307,5.0,1776126683
U0109,P0312,4.5,1783359846
U0157,P0248,4.6,1778701308
U0205,P0300,3.2,1776584562
U0209,P0313,5.0,1776764712
U0216,P0252,5.0,1776996098
U0192,P0023,5.0,1781203052
U0008,P0155,4.8,1782769273
U0027,P0285,3.8,1783104335
U0048,P0038,3.5,1779711753
U0280,P0361,5.0,1783482041
U0034,P0129,4.4,1778329305
U0028,P0106,4.4,1780273722
U0077,P0295,4.0,1778337455
U0240,P0219,5.0,1781457298
U0057,P0179,4.0,1783118985
U0111,P0301,4.8,1782457565
U0235,P0454,5.0,1782596918
U0171,P0292,4.6,1782965624
U0206,P0168,3.8,1779614215
U0057,P0070,5.0,1779324634
U0192,P0257,4.0,1780032174
U0052,P0020,5.0,1778209139
U0076,P0361,5.0,1777779804
U0064,P0031,5.0,1780880557
U0074,P0014,5.0,1778239061
U0153,P0212,5.0,1781633570
U0048,P0398,4.5,1779546546
U0203,P0427,4.1,1781462567
U0111,P0011,4.3,1779149751
U0117,P0245,3.7,1782826136
U0237,P0235,5.0,1782594427
U0129,P0056,5.0,1782266884
U0164,P0160,3.0,1776196573
U0292,P0019,4.4,1782503988
U0289,P0217,5.0,1779945806
U0153,P0423,4.8,1782722348
U0128,P0384,4.1,1781804965
U0266,P0418,4.3,1782789986
U0083,P0110,5.0,1776320250
U0001,P0171,4.4,1781583343
U0179,P0263,5.0,1780934494
U0137,P0035,4.5,1782023402
U0039,P0187,5.0,1780828210
U0004,P0181,5.0,1778635956
U0162,P0433,5.0,1779900581
U0224,P0354,5.0,1776743882
U0249,P0088,5.0,1778534933
U0188,P0054,4.0,1781329315
U0082,P0209,3.5,1782636010
U0196,P0045,4.2,1782031917
U0055,P0050,4.2,1776425769
U0258,P0227,5.0,1779711409
U0020,P0250,2.8,1776539528
U0278,P0354,4.5,1780896329
U0050,P0227,5.0,1777560308
U0212,P0337,4.4,1780779305
U0158,P0191,5.0,1781494687
U0177,P0345,5.0,1780430222
U0284,P0286,5.0,1781429965
U0078,P0354,4.4,1780847402
U0177,P0199,5.0,1777880842
U0173,P0318,5.0,1776341968
U0240,P0400,4.6,1780641135
U0153,P0114,5.0,1778544357
U0151,P0239,5.0,1778783923
U0028,P0235,5.0,1782311537
U0234,P0192,5.0,1779391436
U0034,P0399,5.0,1778606309
U0094,P0376,5.0,1782996867
U0132,P0341,3.9,1779853773
U0028,P0369,5.0,1782943989
U0029,P0086,3.6,1778455145
U0212,P0083,4.3,1782741914
U0086,P0354,4.7,1777548606
U0103,P0227,4.8,1776633791
U0044,P0173,4.8,1780117204
U0043,P0026,4.6,1776025829
U0201,P0198,4.7,1780134343
U0201,P0054,4.9,1780692623
U0122,P0011,5.0,1780223862
U0291,P0368,5.0,1782533223
U0210,P0212,5.0,1776562927
U0229,P0330,4.5,1776731883
U0118,P0179,4.2,1782675452
U0200,P0168,4.5,1779593869
U0211,P0158,4.4,1778401767
U0059,P0152,4.0,1782792386
U0273,P0241,3.5,1776841865
U0260,P0458,5.0,1779552960
U0015,P0330,5.0,1777552015
U0178,P0108,4.4,1776630804
U0257,P0208,4.2,1781190145
U0093,P0465,5.0,1777344308
U0014,P0022,4.4,1780414320
U0043,P0129,4.7,1777513899
U0272,P0396,5.0,1779972762
U0146,P0245,3.1,1779546807
U0285,P0252,3.5,1778634376
U0194,P0110,5.0,1780320038
U0003,P0089,5.0,1779994896
U0086,P0170,4.4,1778626001
U0268,P0108,4.6,1780696725
U0192,P0416,5.0,1782786274
U0128,P0418,3.6,1783689293
U0056,P0319,5.0,1780184552
U0110,P0338,3.3,1778733410
U0078,P0016,4.9,1779188101
U0005,P0216,5.0,1781264865
U0227,P0160,4.1,1780992932
U0004,P0173,5.0,1781874643
U0249,P0037,4.2,1782397422
U0173,P0216,4.4,1780655700
U0046,P0219,4.4,1781484209
U0275,P0227,2.9,1783050587
U0081,P0297,4.8,1778599163
U0168,P0376,3.0,1777915793
U0097,P0248,5.0,1776406677
U0179,P0180,5.0,1782168094
U0175,P0262,5.0,1782692010
U0069,P0102,4.3,1781078211
U0098,P0274,3.4,1782267443
U0297,P0021,5.0,1777018481
U0261,P0343,2.6,1777204363
U0028,P0248,5.0,1779720972
U0073,P0329,4.8,1777594556
U0115,P0015,5.0,1777912006
U0015,P0346,4.2,1778511505
U0069,P0040,5.0,1776799056
U0087,P0401,4.7,1778014232
U0233,P0260,5.0,1776416831
U0027,P0265,5.0,1778359792
U0085,P0262,5.0,1782764652
U0193,P0273,5.0,1781266671
U0038,P0160,3.9,1779898668
U0209,P0089,5.0,1780462548
U0004,P0017,4.3,1778395647
U0252,P0314,5.0,1780094437
U0048,P0228,4.4,1782149918
U0200,P0461,5.0,1780733423
U0214,P0408,5.0,1776760277
U0074,P0123,3.8,1778225463
U0191,P0045,4.0,1778208902
U0170,P0245,4.8,1782364331
U0165,P0419,5.0,1777960973
U0185,P0382,5.0,1782225962
U0182,P0243,5.0,1780436541
U0236,P0265,5.0,1777035079
U0165,P0100,3.8,1780078750
U0238,P0181,5.0,1779739606
U0035,P0264,4.8,1782889594
U0296,P0312,4.0,1778415959
U0197,P0246,5.0,1782751971
U0019,P0354,5.0,1778231480
U0278,P0376,4.7,1776702081
U0286,P0443,4.7,1776057826
U0052,P0208,3.2,1779575557
U0219,P0427,4.3,1781901967
U0045,P0283,3.8,1777638004
U0050,P0115,5.0,1782957637
U0269,P0337,2.7,1781440597
U0280,P0145,5.0,1776744118
U0052,P0039,4.1,1778257198
U0167,P0347,4.4,1777365328
U0248,P0417,3.9,1778137296
U0104,P0297,5.0,1777413279
U0181,P0208,3.7,1776189762
U0277,P0334,4.3,1782342526
U0202,P0365,5.0,1778614989
U0258,P0297,4.3,1781348549
U0114,P0244,5.0,1778860114
U0034,P0193,5.0,1782230568
U0259,P0152,5.0,1782393633
U0170,P0430,5.0,1780178221
U0295,P0407,5.0,1783448145
U0045,P0261,5.0,1777460395
U0087,P0354,4.9,1781562141
U0227,P0273,5.0,1781871412
U0009,P0427,4.9,1781944489
U0022,P0274,4.5,1779717706
U0122,P0318,5.0,1782503610
U0240,P0440,4.0,1779099979
U0202,P0487,5.0,1777768768
U0297,P0160,5.0,1779362875
U0128,P0494,3.5,1782725538
U0020,P0399,5.0,1776352941
U0017,P0465,5.0,1782396736
U0116,P0372,5.0,1776322991
U0112,P0139,5.0,1778695333
U0175,P0041,4.8,1781031150
U0153,P0451,3.9,1776073518
U0237,P0168,5.0,1782547585
U0197,P0274,5.0,1779677864
