product_id,name,category,brand,price,avg_rating,popularity,tags
P0244,KidoCraft Toys #244,Toys,KidoCraft,83.05,4.3,0.0965459463422549,educational|colorful|battery-operated
P0245,ElectroMax Electronics #245,Electronics,ElectroMax,230.35,4.4,0.49825312991146803,bluetooth|wireless|smart|portable
P0246,EcoGrain Grocery #246,Grocery,EcoGrain,36.69,3.7,0.22204762058379945,vegan|natural|low-sugar
P0247,PureSkin Beauty #247,Beauty,PureSkin,16.96,4.3,0.047540458827896453,hydrating|anti-aging
P0248,PureBite Grocery #248,Grocery,PureBite,14.28,4.3,0.09434388347458271,organic|gluten-free
P0249,TechNova Electronics #249,Electronics,TechNova,250.19,3.7,0.0291225824607033,wireless|fast-charging
P0250,ClassyCot Fashion #250,Fashion,ClassyCot,51.48,3.3,0.1669920920993551,premium|trendy
P0251,GlowLab Beauty #251,Beauty,GlowLab,39.47,3.3,0.036546735089730324,paraben-free|anti-aging|vegan
P0252,VogueLine Fashion #252,Fashion,VogueLine,45.52,4.1,0.09547486221899798,slim-fit|cotton|premium
P0253,Inkwell Books #253,Books,Inkwell,22.98,4.2,0.09870342348955449,hardcover|self-help
P0254,FunForge Toys #254,Toys,FunForge,43.29,3.5,0.10740998501561103,eco-friendly|battery-operated
P0255,Threadly Fashion #255,Fashion,Threadly,73.77,4.0,0.037470909825919205,casual|trendy
P0256,FunForge Toys #256,Toys,FunForge,59.88,4.3,0.09810447682780854,educational|colorful|non-toxic
P0257,Threadly Fashion #257,Fashion,Threadly,22.24,4.4,0.2463552631446547,cotton|slim-fit|casual|premium
P0258,VogueLine Fashion #258,Fashion,VogueLine,16.25,4.9,0.03905811674234625,casual|premium
P0259,IronWill Sports #259,Sports,IronWill,115.51,4.8,0.05617128805948339,lightweight|durable|breathable|grip
P0260,FreshCart Grocery #260,Grocery,FreshCart,45.27,3.4,0.15850870759512342,natural|gluten-free
P0261,UrbanWeave Fashion #261,Fashion,UrbanWeave,30.02,5.0,0.03006272838582089,casual|cotton|slim-fit
P0262,PurePan Home & Kitchen #262,Home & Kitchen,PurePan,31.57,3.7,0.3985478972308205,non-stick|durable|compact
P0263,AudioArc Music #263,Music,AudioArc,126.09,4.6,0.19072838732650324,bass-boost|portable|wireless|noise-cancelling
P0264,BeatLab Music #264,Music,BeatLab,191.12,4.0,0.19134576923120492,wireless|bluetooth|noise-cancelling
P0265,FlexFit Sports #265,Sports,FlexFit,171.97,3.8,0.1648359969894021,grip|durable|lightweight
P0266,Beautea Beauty #266,Beauty,Beautea,38.84,2.9,0.048890746267951694,anti-aging|hydrating
P0267,LitHouse Books #267,Books,LitHouse,16.61,3.9,0.08004326648453775,hardcover|self-help|bestseller|educational
P0268,PlayPioneer Toys #268,Toys,PlayPioneer,25.59,3.1,0.09419769004774489,colorful|eco-friendly|battery-operated|non-toxic
P0269,ProStride Sports #269,Sports,ProStride,70.4,4.6,0.10118569796474507,lightweight|durable|breathable
P0270,CozyNest Home & Kitchen #270,Home & Kitchen,CozyNest,68.88,4.9,0.18202313636281786,eco-friendly|durable|rust-free
P0271,PixelPro Electronics #271,Electronics,PixelPro,120.4,3.5,0.04927136096168364,bluetooth|smart|fast-charging
P0272,VogueLine Fashion #272,Fashion,VogueLine,139.27,4.2,0.07968322339765939,cotton|casual|slim-fit
P0273,TuneTech Music #273,Music,TuneTech,292.97,3.6,0.4591416650969083,portable|noise-cancelling|bluetooth
P0274,LushAura Beauty #274,Beauty,LushAura,52.94,3.6,0.37679026829448925,paraben-free|anti-aging|vegan|organic
P0275,LushAura Beauty #275,Beauty,LushAura,18.93,4.5,0.04701171682833676,anti-aging|hydrating
P0276,PureSkin Beauty #276,Beauty,PureSkin,46.0,4.0,0.14481993046292566,paraben-free|hydrating|vegan
P0277,FreshCart Grocery #277,Grocery,FreshCart,34.42,5.0,0.03261446107996996,natural|low-sugar|organic
P0278,ElectroMax Electronics #278,Electronics,ElectroMax,249.53,3.7,0.053922253446630285,portable|fast-charging|smart
P0279,PixelPro Electronics #279,Electronics,PixelPro,373.59,4.6,0.051384895547748805,bluetooth|smart
P0280,PurePan Home & Kitchen #280,Home & Kitchen,PurePan,109.92,4.1,0.14076088800986394,compact|non-stick|durable|eco-friendly
P0281,Beautea Beauty #281,Beauty,Beautea,43.43,4.5,0.3481837334043017,hydrating|paraben-free|organic|vegan
P0282,PlayPioneer Toys #282,Toys,PlayPioneer,55.0,3.7,0.0837135043668752,eco-friendly|battery-operated
P0283,GlowLab Beauty #283,Beauty,GlowLab,35.57,4.0,0.39764313800056866,paraben-free|anti-aging|hydrating|organic
P0284,PureSkin Beauty #284,Beauty,PureSkin,12.3,3.9,0.2927335522699488,vegan|anti-aging|organic|paraben-free
P0285,TuneTech Music #285,Music,TuneTech,125.12,3.5,0.0991284266971855,bass-boost|bluetooth|wireless
P0286,VogueLine Fashion #286,Fashion,VogueLine,37.86,4.4,0.14971011991920988,slim-fit|casual
P0287,IronWill Sports #287,Sports,IronWill,36.91,4.4,0.12595093077516623,waterproof|breathable|grip
P0288,IronWill Sports #288,Sports,IronWill,162.29,4.4,0.2356703574158317,breathable|durable|lightweight
P0289,GlowLab Beauty #289,Beauty,GlowLab,71.21,4.9,0.1183669898621201,organic|anti-aging
P0290,AutoArc Automotive #290,Automotive,AutoArc,295.97,4.9,0.09391170035262492,weatherproof|universal|easy-install
P0291,KitchenKraft Home & Kitchen #291,Home & Kitchen,KitchenKraft,90.89,3.8,0.12036826807060948,non-stick|eco-friendly|compact|durable
P0292,TuneTech Music #292,Music,TuneTech,235.76,4.2,0.1140375391882959,noise-cancelling|bluetooth|wireless
P0293,Inkwell Books #293,Books,Inkwell,20.12,3.6,0.038859472247785236,bestseller|self-help
P0294,ProStride Sports #294,Sports,ProStride,77.47,4.0,0.0032147380752960038,grip|durable|breathable
P0295,ProStride Sports #295,Sports,ProStride,40.52,3.6,0.06650167973783117,lightweight|waterproof|breathable
P0296,CarCore Automotive #296,Automotive,CarCore,182.94,5.0,0.058724672654315635,easy-install|heavy-duty|universal
P0297,PureSkin Beauty #297,Beauty,PureSkin,30.92,4.2,0.7841478855083366,organic|paraben-free
P0298,KitchenKraft Home & Kitchen #298,Home & Kitchen,KitchenKraft,41.71,3.9,0.1098863146022471,rust-free|durable
P0299,ElectroMax Electronics #299,Electronics,ElectroMax,194.95,4.7,0.11645192763620207,bluetooth|fast-charging
P0300,PagePress Books #300,Books,PagePress,19.22,2.7,0.14302519424104906,self-help|fiction
P0301,DriveDyn Automotive #301,Automotive,DriveDyn,368.49,2.8,0.15536481308905284,rust-proof|universal|heavy-duty
P0302,VoltCore Electronics #302,Electronics,VoltCore,312.76,4.5,0.02307265482520997,portable|fast-charging|wireless
P0303,CarCore Automotive #303,Automotive,CarCore,150.86,4.0,0.08538532022405101,weatherproof|rust-proof|universal
P0304,IronWill Sports #304,Sports,IronWill,79.27,4.2,0.010936420028233085,breathable|durable|waterproof
P0305,ClassyCot Fashion #305,Fashion,ClassyCot,51.12,3.2,0.00018135409494297815,premium|slim-fit|trendy|casual
P0306,BookHive Books #306,Books,BookHive,18.07,4.0,0.09546333190680996,fiction|self-help|educational|bestseller
P0307,FitForge Sports #307,Sports,FitForge,40.74,5.0,0.5234399897696166,grip|waterproof|durable|lightweight
P0308,LitHouse Books #308,Books,LitHouse,18.55,4.5,0.08427045425501012,hardcover|self-help|bestseller|educational
P0309,ClassyCot Fashion #309,Fashion,ClassyCot,34.43,4.1,0.009666014043049002,cotton|trendy|casual
P0310,PlayPioneer Toys #310,Toys,PlayPioneer,21.41,3.7,0.04544764928269669,eco-friendly|educational
P0311,KidoCraft Toys #311,Toys,KidoCraft,51.65,3.8,0.02670022334049694,battery-operated|colorful|eco-friendly|non-toxic
P0312,UrbanWeave Fashion #312,Fashion,UrbanWeave,60.8,2.7,0.16980034481129042,cotton|trendy
P0313,KitchenKraft Home & Kitchen #313,Home & Kitchen,KitchenKraft,32.74,4.2,0.05032032158411989,compact|rust-free
P0314,PurePan Home & Kitchen #314,Home & Kitchen,PurePan,75.24,4.5,0.13643170848328237,durable|rust-free|compact|non-stick
P0315,KidoCraft Toys #315,Toys,KidoCraft,65.81,3.1,0.07264164799663832,non-toxic|battery-operated|eco-friendly
P0316,FreshCart Grocery #316,Grocery,FreshCart,42.46,3.6,0.1355231139540251,low-sugar|vegan|organic|gluten-free
P0317,FreshCart Grocery #317,Grocery,FreshCart,41.75,3.3,0.12580518099870186,natural|vegan
P0318,TuneTech Music #318,Music,TuneTech,122.36,3.4,0.28888131098288167,portable|wireless|bass-boost
P0319,HarvestHue Grocery #319,Grocery,HarvestHue,16.38,4.0,0.04835922278046448,low-sugar|natural
P0320,PagePress Books #320,Books,PagePress,11.63,2.7,0.055936650244152966,educational|self-help
P0321,UrbanWeave Fashion #321,Fashion,UrbanWeave,59.4,4.4,0.08510552994969753,casual|premium|trendy|cotton
P0322,PlayPioneer Toys #322,Toys,PlayPioneer,48.35,4.5,0.0975037602336836,battery-operated|eco-friendly|educational
P0323,TuneTech Music #323,Music,TuneTech,228.41,3.8,0.030410090697427356,portable|bass-boost
P0324,TuneTech Music #324,Music,TuneTech,207.99,2.5,0.10551037338717399,noise-cancelling|wireless|bluetooth|bass-boost
P0325,HomeHue Home & Kitchen #325,Home & Kitchen,HomeHue,74.88,3.4,0.17506716648178883,eco-friendly|rust-free
P0326,CozyNest Home & Kitchen #326,Home & Kitchen,CozyNest,42.95,4.7,0.03944631536272535,durable|rust-free
P0327,PixelPro Electronics #327,Electronics,PixelPro,170.5,2.5,0.28233946013881517,bluetooth|wireless|smart|fast-charging
P0328,ClassyCot Fashion #328,Fashion,ClassyCot,55.74,3.8,0.23424177111452918,cotton|casual
P0329,FitForge Sports #329,Sports,FitForge,63.27,3.3,0.2169148890563001,waterproof|durable|grip
P0330,FitForge Sports #330,Sports,FitForge,52.43,4.5,0.18304302125199906,lightweight|grip
P0331,PagePress Books #331,Books,PagePress,22.7,3.6,0.13999543849926607,hardcover|educational
P0332,LitHouse Books #332,Books,LitHouse,15.55,4.2,0.0871444648116319,fiction|self-help|hardcover
P0333,AutoArc Automotive #333,Automotive,AutoArc,109.57,4.3,0.14446348147427662,universal|rust-proof|easy-install|weatherproof
P0334,LushAura Beauty #334,Beauty,LushAura,35.06,5.0,0.25226684162705854,organic|anti-aging|vegan
P0335,CarCore Automotive #335,Automotive,CarCore,122.69,3.9,0.0748458910333144,heavy-duty|easy-install|weatherproof
P0336,AudioArc Music #336,Music,AudioArc,135.58,4.2,0.023999331157846394,wireless|noise-cancelling|bluetooth
P0337,PagePress Books #337,Books,PagePress,22.93,3.1,0.413391108109398,fiction|self-help
P0338,HomeHue Home & Kitchen #338,Home & Kitchen,HomeHue,45.25,4.7,0.34131335021007597,durable|non-stick|eco-friendly
P0339,AudioArc Music #339,Music,AudioArc,94.34,3.5,0.05903635486474312,bluetooth|bass-boost|wireless
P0340,ToyTinker Toys #340,Toys,ToyTinker,82.09,3.7,0.06573524616227183,colorful|eco-friendly|educational|non-toxic
P0341,CozyNest Home & Kitchen #341,Home & Kitchen,CozyNest,44.75,4.0,0.20637126712470935,compact|durable|non-stick|rust-free
P0342,KidoCraft Toys #342,Toys,KidoCraft,13.88,3.1,0.07703669647757469,eco-friendly|colorful|educational
P0343,FitForge Sports #343,Sports,FitForge,27.59,4.1,0.07944923440887379,durable|grip
P0344,SoundScape Music #344,Music,SoundScape,121.76,4.6,0.10371499125550143,bluetooth|portable|bass-boost|wireless
P0345,HomeHue Home & Kitchen #345,Home & Kitchen,HomeHue,81.25,4.2,0.035674795325944995,compact|rust-free
P0346,SoundScape Music #346,Music,SoundScape,113.15,3.0,0.10924334818761396,noise-cancelling|bluetooth|portable|wireless
P0347,SoundScape Music #347,Music,SoundScape,220.21,3.9,0.03210641785941687,bass-boost|wireless|portable
P0348,ClassyCot Fashion #348,Fashion,ClassyCot,13.14,4.4,0.05868534098945447,cotton|premium
P0349,UrbanWeave Fashion #349,Fashion,UrbanWeave,60.95,2.9,0.045289351924481906,cotton|slim-fit
P0350,FlexFit Sports #350,Sports,FlexFit,152.81,3.4,0.010645271521657191,breathable|waterproof|lightweight|grip
P0351,PixelPro Electronics #351,Electronics,PixelPro,113.8,4.5,0.2756527921278945,wireless|portable
P0352,PurePan Home & Kitchen #352,Home & Kitchen,PurePan,66.16,4.2,0.05253468911135271,compact|non-stick
P0353,GlowLab Beauty #353,Beauty,GlowLab,20.59,4.2,0.048501205537929235,hydrating|organic
P0354,BeatLab Music #354,Music,BeatLab,76.73,5.0,0.8672841088799277,bass-boost|wireless|noise-cancelling
P0355,AudioArc Music #355,Music,AudioArc,101.94,4.3,0.11880905943411828,bass-boost|portable|noise-cancelling|wireless
P0356,VogueLine Fashion #356,Fashion,VogueLine,102.08,4.4,0.007125579817184975,trendy|premium
P0357,AutoArc Automotive #357,Automotive,AutoArc,375.9,5.0,0.07473839786457544,weatherproof|heavy-duty|universal
P0358,VoltCore Electronics #358,Electronics,VoltCore,169.08,3.9,0.05523825636527057,fast-charging|portable|smart|bluetooth
P0359,HarvestHue Grocery #359,Grocery,HarvestHue,64.81,3.5,0.08641928502313084,natural|gluten-free
P0360,CarCore Automotive #360,Automotive,CarCore,152.69,4.3,0.027672988627594892,rust-proof|weatherproof
P0361,CarCore Automotive #361,Automotive,CarCore,360.5,4.3,0.025124498491762712,weatherproof|heavy-duty
P0362,HomeHue Home & Kitchen #362,Home & Kitchen,HomeHue,76.35,3.7,0.01269440565704633,durable|compact|rust-free
P0363,CarCore Automotive #363,Automotive,CarCore,160.16,3.4,0.16981548195522334,heavy-duty|rust-proof
P0364,ClassyCot Fashion #364,Fashion,ClassyCot,60.02,5.0,0.003887389393287237,premium|slim-fit|cotton|casual
P0365,IronWill Sports #365,Sports,IronWill,343.07,4.2,0.2034864250816623,durable|lightweight|breathable|waterproof
P0366,LushAura Beauty #366,Beauty,LushAura,45.92,3.6,0.023098839566728733,vegan|anti-aging|organic|paraben-free
P0367,Inkwell Books #367,Books,Inkwell,14.04,4.5,0.1907234250336263,hardcover|bestseller|educational
P0368,ElectroMax Electronics #368,Electronics,ElectroMax,324.67,3.9,0.16910845181839784,portable|fast-charging|smart|wireless
P0369,FreshCart Grocery #369,Grocery,FreshCart,20.86,3.8,0.14574035413095018,low-sugar|vegan|gluten-free|organic
P0370,LitHouse Books #370,Books,LitHouse,15.66,4.3,0.005155856183904571,hardcover|self-help
P0371,PlayPioneer Toys #371,Toys,PlayPioneer,63.0,3.2,0.05764679508613965,battery-operated|colorful|educational
P0372,GlowLab Beauty #372,Beauty,GlowLab,30.47,4.2,0.14035992181177226,paraben-free|hydrating
P0373,PagePress Books #373,Books,PagePress,22.99,5.0,0.0027999054642559615,bestseller|fiction|self-help|educational
P0374,MotoMate Automotive #374,Automotive,MotoMate,151.05,4.3,0.04989614317961959,universal|rust-proof|heavy-duty
P0375,VoltCore Electronics #375,Electronics,VoltCore,236.66,3.8,0.06781268223253199,portable|smart
P0376,EcoGrain Grocery #376,Grocery,EcoGrain,30.92,3.7,0.27605990901743965,vegan|organic|low-sugar
P0377,EcoGrain Grocery #377,Grocery,EcoGrain,9.49,3.8,0.03518618800085636,natural|organic|gluten-free
P0378,BookHive Books #378,Books,BookHive,27.91,3.8,0.028998841255118014,hardcover|fiction
P0379,CozyNest Home & Kitchen #379,Home & Kitchen,CozyNest,48.96,3.8,0.4490952546445591,compact|non-stick|durable
P0380,TechNova Electronics #380,Electronics,TechNova,97.24,4.5,0.06002819206226874,portable|fast-charging|wireless|smart
P0381,AudioArc Music #381,Music,AudioArc,116.55,3.0,0.060312942200617226,wireless|bluetooth|bass-boost|portable
P0382,BeatLab Music #382,Music,BeatLab,125.15,4.5,0.18932032747348185,bluetooth|bass-boost
P0383,HomeHue Home & Kitchen #383,Home & Kitchen,HomeHue,56.56,3.8,0.16135270390522694,non-stick|durable
P0384,PixelPro Electronics #384,Electronics,PixelPro,303.03,4.2,0.07631463656368945,smart|portable
P0385,UrbanWeave Fashion #385,Fashion,UrbanWeave,25.56,3.3,0.12669853988525207,casual|cotton
P0386,TechNova Electronics #386,Electronics,TechNova,163.18,4.8,0.05346221380854858,bluetooth|wireless|smart|fast-charging
P0387,AutoArc Automotive #387,Automotive,AutoArc,111.97,4.7,0.1568796478002918,universal|easy-install|weatherproof
P0388,AutoArc Automotive #388,Automotive,AutoArc,146.55,4.6,0.019838959893422516,rust-proof|universal
P0389,Threadly Fashion #389,Fashion,Threadly,57.48,3.1,0.019868336165137942,casual|cotton|trendy|premium
P0390,FreshCart Grocery #390,Grocery,FreshCart,15.1,4.5,0.05782488447820181,low-sugar|vegan|natural|organic
P0391,UrbanWeave Fashion #391,Fashion,UrbanWeave,71.82,4.2,0.0023518279639497424,trendy|premium|cotton|slim-fit
P0392,BookHive Books #392,Books,BookHive,20.64,3.0,0.034333476757399166,fiction|bestseller
P0393,FlexFit Sports #393,Sports,FlexFit,27.18,4.0,0.09755250360240818,durable|waterproof
P0394,EcoGrain Grocery #394,Grocery,EcoGrain,9.39,4.2,0.05606204352969618,natural|low-sugar
P0395,MotoMate Automotive #395,Automotive,MotoMate,149.08,4.3,0.01937460168704306,rust-proof|easy-install
P0396,VoltCore Electronics #396,Electronics,VoltCore,179.08,4.1,0.8192960175644981,wireless|bluetooth|portable
P0397,VogueLine Fashion #397,Fashion,VogueLine,47.48,4.2,0.25748704077815926,trendy|premium
P0398,HomeHue Home & Kitchen #398,Home & Kitchen,HomeHue,78.89,4.9,0.03942699219377817,rust-free|compact|eco-friendly|non-stick
P0399,BookHive Books #399,Books,BookHive,22.39,4.7,0.24163375619996066,hardcover|bestseller
P0400,SoundScape Music #400,Music,SoundScape,192.74,2.5,0.33814740682201344,wireless|noise-cancelling|bluetooth|bass-boost
P0401,FreshCart Grocery #401,Grocery,FreshCart,14.34,3.8,0.18273656569063407,low-sugar|vegan|gluten-free|organic
P0402,PagePress Books #402,Books,PagePress,11.13,3.9,0.0074263940381923705,fiction|hardcover|bestseller
P0403,AudioArc Music #403,Music,AudioArc,69.47,2.9,0.10965740618412348,bass-boost|noise-cancelling|wireless|bluetooth
P0404,PureSkin Beauty #404,Beauty,PureSkin,34.66,4.1,0.09682336942072556,organic|hydrating
P0405,IronWill Sports #405,Sports,IronWill,130.45,4.7,0.1006975754853108,waterproof|breathable|durable|lightweight
P0406,PureSkin Beauty #406,Beauty,PureSkin,24.18,3.3,0.015700121039327566,anti-aging|vegan
P0407,VogueLine Fashion #407,Fashion,VogueLine,14.31,4.2,0.16503118766797456,slim-fit|casual
P0408,BeatLab Music #408,Music,BeatLab,51.19,3.5,0.2803910452248016,wireless|bluetooth|bass-boost
P0409,TechNova Electronics #409,Electronics,TechNova,131.87,3.6,0.01135807548656734,bluetooth|smart
P0410,ClassyCot Fashion #410,Fashion,ClassyCot,37.83,4.9,0.04159108548644695,cotton|slim-fit|premium|trendy
P0411,HomeHue Home & Kitchen #411,Home & Kitchen,HomeHue,65.22,3.7,0.0015335648571279136,non-stick|rust-free|durable|compact
P0412,KitchenKraft Home & Kitchen #412,Home & Kitchen,KitchenKraft,81.56,4.3,0.2283283848532548,compact|rust-free
P0413,ClassyCot Fashion #413,Fashion,ClassyCot,42.78,2.9,0.6318494832962916,slim-fit|cotton
P0414,VoltCore Electronics #414,Electronics,VoltCore,337.98,5.0,0.002643691665859343,fast-charging|smart|bluetooth
P0415,ToyTinker Toys #415,Toys,ToyTinker,28.53,4.4,0.3003494906219776,educational|colorful|battery-operated|eco-friendly
P0416,TuneTech Music #416,Music,TuneTech,77.97,3.9,0.07735912871358736,wireless|portable
P0417,ClassyCot Fashion #417,Fashion,ClassyCot,63.53,4.3,0.3799552601921249,cotton|premium
P0418,KitchenKraft Home & Kitchen #418,Home & Kitchen,KitchenKraft,37.12,3.2,0.49377949482563194,rust-free|durable
P0419,IronWill Sports #419,Sports,IronWill,85.06,4.7,0.21289126661980792,waterproof|durable|grip|lightweight
P0420,AudioArc Music #420,Music,AudioArc,126.31,3.8,0.01766356991861439,portable|noise-cancelling|wireless
P0421,FunForge Toys #421,Toys,FunForge,37.16,3.9,0.10481628350173125,educational|eco-friendly
P0422,PureBite Grocery #422,Grocery,PureBite,55.31,3.7,0.02481482019504614,low-sugar|natural|gluten-free|vegan
P0423,FitForge Sports #423,Sports,FitForge,51.28,3.7,0.6213931094249042,lightweight|breathable|waterproof
P0424,GlowLab Beauty #424,Beauty,GlowLab,84.04,4.4,0.0841764557025344,hydrating|organic|vegan
P0425,ClassyCot Fashion #425,Fashion,ClassyCot,44.67,4.2,0.033292791285634574,premium|cotton
P0426,MotoMate Automotive #426,Automotive,MotoMate,79.21,4.4,0.04686653491615659,rust-proof|easy-install|weatherproof|heavy-duty
P0427,DriveDyn Automotive #427,Automotive,DriveDyn,155.34,4.0,0.4429815887839544,easy-install|weatherproof
P0428,ElectroMax Electronics #428,Electronics,ElectroMax,116.77,4.3,0.015133939886917084,bluetooth|portable|fast-charging
P0429,EcoGrain Grocery #429,Grocery,EcoGrain,17.17,3.7,0.17240610085817826,gluten-free|organic
P0430,VoltCore Electronics #430,Electronics,VoltCore,243.92,5.0,0.2904461912850944,fast-charging|portable|bluetooth
P0431,EcoGrain Grocery #431,Grocery,EcoGrain,33.01,3.1,0.06822825135228541,organic|vegan
P0432,DriveDyn Automotive #432,Automotive,DriveDyn,109.9,4.8,0.1434735948046021,heavy-duty|weatherproof|rust-proof
P0433,UrbanWeave Fashion #433,Fashion,UrbanWeave,81.92,4.8,0.1068124277584059,slim-fit|casual
P0434,PureSkin Beauty #434,Beauty,PureSkin,53.51,3.5,0.08028903893247859,paraben-free|anti-aging|organic|hydrating
P0435,ClassyCot Fashion #435,Fashion,ClassyCot,102.53,5.0,0.06733319056622898,trendy|premium
P0436,FitForge Sports #436,Sports,FitForge,91.21,4.6,0.009204945142382036,waterproof|breathable|grip
P0437,SoundScape Music #437,Music,SoundScape,237.27,4.6,0.04475202884793261,bass-boost|wireless|bluetooth
P0438,ElectroMax Electronics #438,Electronics,ElectroMax,78.09,4.0,0.0255383701345735,fast-charging|wireless
P0439,BookHive Books #439,Books,BookHive,17.06,3.9,0.07960808575546324,educational|bestseller
P0440,TuneTech Music #440,Music,TuneTech,77.79,3.9,0.18430809593450748,portable|wireless|noise-cancelling|bass-boost
P0441,LitHouse Books #441,Books,LitHouse,21.23,4.2,0.03583564047471135,educational|bestseller|self-help|fiction
P0442,ClassyCot Fashion #442,Fashion,ClassyCot,37.57,4.8,0.04342312542241626,casual|trendy
P0443,PureSkin Beauty #443,Beauty,PureSkin,27.61,4.1,0.05157444528286057,anti-aging|hydrating|organic|paraben-free
P0444,FitForge Sports #444,Sports,FitForge,179.39,3.5,0.20573922721627835,durable|breathable|waterproof
P0445,PlayPioneer Toys #445,Toys,PlayPioneer,36.75,4.5,0.2618564048170129,battery-operated|non-toxic|eco-friendly|colorful
P0446,Inkwell Books #446,Books,Inkwell,24.6,4.6,0.019645864053769897,bestseller|fiction
P0447,SoundScape Music #447,Music,SoundScape,106.84,4.4,0.307050385324994,bluetooth|bass-boost|portable
P0448,FlexFit Sports #448,Sports,FlexFit,72.7,4.4,0.20175442953364736,grip|waterproof|lightweight|breathable
P0449,KitchenKraft Home & Kitchen #449,Home & Kitchen,KitchenKraft,80.24,3.8,0.012588494168452828,rust-free|eco-friendly|durable|non-stick
P0450,SoundScape Music #450,Music,SoundScape,150.15,3.4,0.14526408194509624,noise-cancelling|portable|bass-boost
P0451,BeatLab Music #451,Music,BeatLab,214.89,3.5,0.1176137461604128,bluetooth|portable
P0452,Beautea Beauty #452,Beauty,Beautea,68.37,3.0,0.0976761657086084,vegan|anti-aging
P0453,ElectroMax Electronics #453,Electronics,ElectroMax,233.49,4.1,0.010655354468327263,smart|fast-charging|bluetooth|wireless
P0454,FlexFit Sports #454,Sports,FlexFit,94.0,3.9,0.1370676032283618,breathable|durable
P0455,IronWill Sports #455,Sports,IronWill,39.37,3.7,0.10214574242381938,waterproof|breathable|lightweight
P0456,Threadly Fashion #456,Fashion,Threadly,47.85,2.5,0.04121683376143269,cotton|slim-fit|premium|trendy
P0457,FunForge Toys #457,Toys,FunForge,64.01,3.3,0.07811315585382402,colorful|eco-friendly|educational
P0458,CarCore Automotive #458,Automotive,CarCore,231.28,4.7,0.1929710633347543,heavy-duty|universal
P0459,Threadly Fashion #459,Fashion,Threadly,55.58,3.6,0.0061830137546898005,trendy|casual
P0460,FreshCart Grocery #460,Grocery,FreshCart,38.94,4.2,0.07185552454341732,gluten-free|vegan|low-sugar
P0461,Threadly Fashion #461,Fashion,Threadly,63.91,3.2,0.24149847725116574,premium|trendy|slim-fit|casual
P0462,HarvestHue Grocery #462,Grocery,HarvestHue,45.56,4.9,0.07363770902230325,low-sugar|organic|gluten-free|vegan
P0463,GlowLab Beauty #463,Beauty,GlowLab,34.67,3.9,0.25716879836689915,paraben-free|anti-aging
P0464,PixelPro Electronics #464,Electronics,PixelPro,167.41,4.2,0.023520141085129852,wireless|bluetooth|portable|fast-charging
P0465,TuneTech Music #465,Music,TuneTech,141.94,5.0,0.19374510942080894,wireless|portable|noise-cancelling|bass-boost
P0466,UrbanWeave Fashion #466,Fashion,UrbanWeave,11.55,4.9,0.3647038948755624,trendy|premium
P0467,ProStride Sports #467,Sports,ProStride,84.77,3.8,0.020057446857139182,breathable|grip|waterproof
P0468,ClassyCot Fashion #468,Fashion,ClassyCot,8.07,3.6,0.23158779314365235,premium|trendy|casual|cotton
P0469,SoundScape Music #469,Music,SoundScape,50.69,3.8,0.03976852880845103,bluetooth|wireless|noise-cancelling
P0470,PureBite Grocery #470,Grocery,PureBite,31.34,4.3,0.016073047160949552,organic|gluten-free|natural
P0471,DriveDyn Automotive #471,Automotive,DriveDyn,190.45,3.9,0.013569335734457733,universal|weatherproof
P0472,PureSkin Beauty #472,Beauty,PureSkin,16.78,3.8,0.06818215931494974,hydrating|anti-aging|vegan
P0473,PureSkin Beauty #473,Beauty,PureSkin,21.01,4.9,0.00191509632467402,vegan|organic|paraben-free
P0474,PlayPioneer Toys #474,Toys,PlayPioneer,79.37,3.9,0.03695836924743248,non-toxic|educational|battery-operated|colorful
P0475,FreshCart Grocery #475,Grocery,FreshCart,19.63,5.0,0.06855728158354457,low-sugar|vegan
P0476,AutoArc Automotive #476,Automotive,AutoArc,460.4,4.1,0.07697943295588353,rust-proof|easy-install|heavy-duty
P0477,VoltCore Electronics #477,Electronics,VoltCore,199.81,5.0,0.03042358508786666,portable|fast-charging|smart|wireless
P0478,ToyTinker Toys #478,Toys,ToyTinker,49.05,4.2,0.05023410755927833,battery-operated|non-toxic
P0479,UrbanWeave Fashion #479,Fashion,UrbanWeave,112.22,4.6,0.026507311822382053,premium|cotton
P0480,CozyNest Home & Kitchen #480,Home & Kitchen,CozyNest,85.42,3.6,0.03659869834300735,durable|compact
P0481,MotoMate Automotive #481,Automotive,MotoMate,90.87,3.5,0.15728754577213824,easy-install|universal
P0482,CozyNest Home & Kitchen #482,Home & Kitchen,CozyNest,75.73,4.3,0.07022885511952312,eco-friendly|rust-free
P0483,EcoGrain Grocery #483,Grocery,EcoGrain,24.56,4.6,0.1793272960126408,low-sugar|vegan
P0484,Beautea Beauty #484,Beauty,Beautea,15.16,4.0,0.036317433189600755,anti-aging|hydrating|organic
P0485,CozyNest Home & Kitchen #485,Home & Kitchen,CozyNest,70.39,3.2,0.003578782437672304,rust-free|eco-friendly|non-stick
P0486,BookHive Books #486,Books,BookHive,13.8,3.2,0.10129118519212425,bestseller|educational
P0487,ProStride Sports #487,Sports,ProStride,111.13,3.1,0.1651736092604531,breathable|durable
P0488,FreshCart Grocery #488,Grocery,FreshCart,25.44,2.9,0.013127253785629124,organic|gluten-free|vegan
